id,time,mag,magType,cdi,place,status,latitude,longitude,depth,date,lat/lon,nearby_wells,num_wells,year_month,year_month_day,nearby_eqs,eq_class
usc000rhi4,1403112393200,3.1,ml,,"5 km ENE of Coyle, Oklahoma",reviewed,35.9774,-97.1813,5.0,2014-06-18 17:26:33.200,"35.9774,-97.1813","[3508121324, 3508123785, 3508123433, 3508123680, 3508123655, 3508323652, 3508323589, 3508323704, 3508323586, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3511920381, 3511923858, 3511923881, 3511923781, 3511923740, 3511923717, 3511923700, 3511923684, 3511923642, 3511901017, 3511923974, 3511923912, 3511923896, 3511923904, 3508323993, 3511923968, 3511923976, 3511923986, 3511924011, 3511924012, 3508124145, 3508324172, 3511924319, 3511924274, 3511924265, 3511924260, 3511924220, 3511924210, 3511924184, 3511924158, 3511924149, 3511924093]",48,2014-06,2014-06-18,0,shock
us100076s1,1478822885200,3.1,ml,3.8,"3 km W of Cushing, Oklahoma",reviewed,35.9862,-96.8103,5.334,2016-11-11 00:08:05.200,"35.9862,-96.8103","[3503728644, 3503728759, 3503736202, 3503716484, 3503716141, 3503723616, 3503723596, 3503721033, 3503722031, 3511921412, 3511922920, 3511922725, 3511921090, 3511920916, 3511923866, 3511923856, 3511923843, 3511923793, 3511923779, 3511923940, 3511923946, 3511923974, 3511930407, 3511923926, 3511923925, 3511923911, 3511923896, 3511923898, 3508124103, 3508101441, 3508124132, 3508124127, 3511923997, 3511924020, 3503729186, 3503729174, 3508124148, 3511924308, 3511924301, 3511924269, 3511924265, 3511924256, 3511924210, 3511924193, 3511924183, 3511924095, 3511924071, 3511924056, 3511924029]",49,2016-11,2016-11-11,0,shock
usc000lvke,1388182777100,3.1,ml,4.1,"5 km WNW of Arcadia, Oklahoma",reviewed,35.6835,-97.3826,3.553,2013-12-27 22:19:37.100,"35.6835,-97.3826","[3508323772, 3510900109, 3510920163, 3510921577, 3510921994, 3510920193, 3510922171, 3510922351, 3510922387, 3508324032, 3508324112, 3510922126]",12,2013-12,2013-12-27,0,shock
usp000h41m,1258197181340,3.1,mblg,4.3,"3 km W of Harrah, Oklahoma",reviewed,35.494,-97.204,5.0,2009-11-14 11:13:01.340,"35.494,-97.204","[3508123907, 3508124052, 3510922351]",3,2009-11,2009-11-14,0,parent
usp000h7q9,1267174927600,3.1,mblg,3.6,"8 km S of Wellston, Oklahoma",reviewed,35.616,-97.064,5.7,2010-02-26 09:02:07.600,"35.616,-97.064","[3508102053, 3508101877, 3508123975, 3508123965, 3508123947, 3508123923, 3508123909, 3508123907, 3508124016, 3508123857, 3508123845, 3508123832, 3508124052, 3508123734, 3508123432, 3508123495, 3508123707, 3508123681, 3508123640, 3508323592, 3508323524, 3510921577, 3510922171, 3510922351, 3508124112, 3508124143, 3508124191]",27,2010-02,2010-02-26,0,shock
us20008ukd,1490441592400,3.1,ml,2.2,"4 km SSE of Covington, Oklahoma",reviewed,36.2751,-97.5659,6.72,2017-03-25 11:33:12.400,"36.2751,-97.5659","[3504724485, 3504724404, 3504724338, 3504724219, 3508322776, 3510322731, 3504724507, 3504724553, 3504724590, 3508324008, 3508324009, 3504724611, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724579, 3508324166, 3508324122, 3504724903, 3504724848, 3504724833, 3504724818, 3504724761, 3504724729, 3508324300, 3508324185, 3510324615]",29,2017-03,2017-03-25,0,shock
usp000jjpz,1335579265000,3.1,ml,3.2,"7 km NW of Prague, Oklahoma",reviewed,35.534,-96.748,5.0,2012-04-28 02:14:25.000,"35.534,-96.74799999999999","[3508122309, 3508123975, 3508123875, 3508123856, 3508123681, 3508123621, 3508123499, 3513324298, 3513324463, 3513324515, 3513324535, 3513324751, 3513324660, 3510723280, 3510723103, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523612, 3512523558, 3508124092, 3510723456, 3508124112, 3508123802, 3508124143, 3508124191]",30,2012-04,2012-04-28,0,shock
usc000pelz,1397148827300,3.1,ml,,"5 km E of Morrison, Oklahoma",reviewed,36.2888,-96.951,7.987999999999999,2014-04-10 16:53:47.300,"36.2888,-96.95100000000001","[3511700179, 3511704379, 3511701087, 3511922941, 3511722524, 3511723400, 3511723372, 3511722902, 3511722733, 3511722662, 3511722656, 3511722565, 3511722558, 3511723371, 3511723382, 3511923895, 3511723499, 3511723470, 3511723458, 3511723454, 3510324277, 3510324337, 3510324339, 3510324349, 3511923970, 3511923977, 3511923981, 3511923982, 3511924009, 3511924033, 3511924035, 3511924041, 3511924063, 3510324450, 3510324639, 3510324594, 3511924150, 3511723581, 3511723624]",39,2014-04,2014-04-10,0,shock
us10007v2h,1485206468500,3.1,ml,2.1,Oklahoma,reviewed,36.7658,-98.0675,6.589,2017-01-23 21:21:08.500,"36.7658,-98.0675","[3505322791, 3505322796, 3505322591, 3505322487, 3505322901, 3505322836, 3505322824, 3505322073, 3505321839, 3500322131, 3500322002, 3500321995, 3500321897, 3500321840, 3505322928, 3505322940, 3505322959, 3505322963, 3505322987, 3505322923, 3505323049, 3505322892, 3500322183, 3500322158, 3500322212, 3500322228, 3500322229, 3500322418, 3500322355, 3500322426, 3500322409, 3500322370, 3500322524, 3500322722, 3500322560, 3505323402]",36,2017-01,2017-01-23,0,shock
usp000jhb3,1333729228000,3.1,ml,4.7,"4 km SW of Fallis, Oklahoma",reviewed,35.72,-97.159,5.0,2012-04-06 16:20:28.000,"35.72,-97.15899999999999","[3508102053, 3508101877, 3508121324, 3508123965, 3508123923, 3508123909, 3508123907, 3508124016, 3508123857, 3508123845, 3508123832, 3508123785, 3508124052, 3508123734, 3508123361, 3508123344, 3508123291, 3508123432, 3508123433, 3508123459, 3508123495, 3508123707, 3508123680, 3508123640, 3508123631, 3508323652, 3508323634, 3508323592, 3508323589, 3508323524, 3508323492, 3508323468, 3508323458, 3508323545, 3510900109, 3510920163, 3510921577, 3510922171, 3510922351, 3508124145]",40,2012-04,2012-04-06,0,shock
us10003mr7,1444514825400,3.1,ml,4.1,"2 km W of Cushing, Oklahoma",reviewed,35.9862,-96.7981,4.694,2015-10-10 22:07:05.400,"35.9862,-96.7981","[3503728644, 3503728759, 3503728748, 3503736202, 3503735796, 3503720806, 3503720971, 3503716484, 3503716453, 3503716435, 3503716141, 3503723638, 3503723616, 3503723596, 3503721143, 3503721033, 3503722414, 3503722031, 3511921412, 3511922920, 3511922725, 3511921090, 3511920916, 3511923866, 3511923856, 3511923843, 3511923793, 3511923779, 3503701808, 3511923940, 3511923946, 3511930407, 3511923926, 3511923925, 3511923911, 3511923898, 3508124103, 3508101441, 3503720634, 3503729102, 3503729101, 3508124132, 3508124127, 3511923997, 3511924020, 3503729215, 3503729213, 3503729186, 3503729174, 3508124148, 3511924308, 3511924301, 3511924269, 3511924265, 3511924256, 3511924210, 3511924193, 3511924183, 3511924095, 3511924071, 3511924056, 3511924029]",62,2015-10,2015-10-10,0,shock
usb000sm3h,1413311312100,3.1,ml,2.7,"9 km NW of Morrison, Oklahoma",reviewed,36.3507,-97.0931,4.5310000000000015,2014-10-14 18:28:32.100,"36.3507,-97.0931","[3511700179, 3511701087, 3510324300, 3510324285, 3510324274, 3511723372, 3511723382, 3511723499, 3511723458, 3511723454, 3510324277, 3510324337, 3510324339, 3510324349, 3510324361, 3510324378, 3510324448, 3511923970, 3511923982, 3511924009, 3511924041, 3510324488, 3510324450, 3510324531, 3510324539, 3510324639, 3510324630, 3510324594, 3511924150]",29,2014-10,2014-10-14,0,shock
usc000twg8,1425768410500,3.1,mwr,3.4,"7 km N of Hunter, Oklahoma",reviewed,36.6269,-97.6678,5.417000000000002,2015-03-07 22:46:50.500,"36.6269,-97.6678","[3504724516, 3504724444, 3505322795, 3505322783, 3505322771, 3505322844, 3505322820, 3505300208, 3504724534, 3504724547, 3504724630, 3505322933, 3505322947, 3505322992, 3505322996, 3505323011, 3505323062, 3505323068, 3505323030, 3505322904, 3504724625, 3505323102, 3505323177, 3505323252, 3505323241, 3505322665, 3504724873, 3504724849, 3504724774, 3504724660, 3505323327, 3505323322, 3504724926, 3504724879]",34,2015-03,2015-03-07,0,shock
usp000jg1d,1331374302000,3.1,ml,3.5,"6 km S of Paden, Oklahoma",reviewed,35.446,-96.572,0.9,2012-03-10 10:11:42.000,"35.446,-96.572","[3508123875, 3508123499, 3513324281, 3513324255, 3513324484, 3513324463, 3513324409, 3513324302, 3513324386, 3513324515, 3513324535, 3513324555, 3513324859, 3513324785, 3513324751, 3513324692, 3513324660, 3510723280, 3510723103, 3510723093, 3510722091, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523612, 3512523558, 3510723456, 3513324261, 3513325025, 3510723537]",34,2012-03,2012-03-10,0,shock
usc000p4dq,1396581341800,3.1,ml,,"5 km NNW of Meridian, Oklahoma",reviewed,35.8913,-97.2734,5.0,2014-04-04 03:15:41.800,"35.8913,-97.2734","[3508121324, 3508123785, 3508123432, 3508123433, 3508123680, 3508123631, 3508323652, 3508323634, 3508323592, 3508323589, 3508323704, 3508323586, 3508323524, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3510920163, 3511920381, 3511923858, 3511923781, 3511923717, 3511923700, 3511923684, 3511923642, 3511923912, 3511923904, 3508323993, 3508324032, 3511923986, 3511924012, 3508124145, 3508324290, 3508324172, 3511924260, 3511924220]",39,2014-04,2014-04-04,0,shock
usb000scgc,1410772882400,3.1,ml,,"8 km SSE of Byron, Oklahoma",reviewed,36.8405,-98.2455,3.551,2014-09-15 09:21:22.400,"36.8405,-98.2455","[3505322816, 3505322815, 3505322824, 3500322144, 3500322132, 3500322131, 3500322117, 3500322108, 3500322133, 3500322028, 3500322026, 3500321748, 3500322024, 3500322023, 3500322020, 3500322019, 3500322012, 3500322006, 3500322002, 3500321995, 3500321994, 3500321983, 3500321976, 3500321916, 3500321897, 3505322940, 3505322923, 3505323049, 3500322186, 3500322183, 3500322177, 3500322165, 3500322163, 3500322158, 3500322193, 3500322212, 3500322228, 3500322229, 3500322418, 3500322390, 3500322386, 3500322355, 3500322345, 3500322318, 3500322317, 3500322316, 3500322308, 3500322286, 3500322247, 3500322157, 3500322246, 3500322521, 3500322504, 3500322426, 3500322409, 3500322370, 3500322524, 3500322540, 3500322551, 3500322737, 3500322651, 3500322623, 3500322600, 3500322560, 3500323099, 3500323033, 3500322973, 3500322908, 3500322903, 3500322806, 3500322761, 3500322710]",72,2014-09,2014-09-15,0,shock
us20007fhe,1476916415100,3.1,mwr,1.0,"5 km NNE of Jefferson, Oklahoma",reviewed,36.7643,-97.7671,7.977,2016-10-19 22:33:35.100,"36.7643,-97.7671","[3505322795, 3505322791, 3505322783, 3505322771, 3505322722, 3505322799, 3505322844, 3505322820, 3505321839, 3505322926, 3505322928, 3505322933, 3505322947, 3505322949, 3505322959, 3505322992, 3505322996, 3505323011, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323115, 3505323030, 3505322904, 3505322892, 3505323102, 3505323253, 3505323252, 3505323245, 3505323241, 3505323209, 3505322665, 3505323327, 3505323220, 3505323417]",39,2016-10,2016-10-19,0,shock
us10008wz6,1496272851700,3.1,ml,3.8,"15 km SSE of Waynoka, Oklahoma",reviewed,36.4562,-98.7973,6.12,2017-05-31 23:20:51.700,"36.4562,-98.7973","[3509323212, 3515323010, 3515123752]",3,2017-05,2017-05-31,0,shock
us10003irh,1443530400700,3.1,ml,,"5 km SW of Jet, Oklahoma",reviewed,36.6276,-98.2139,6.186,2015-09-29 12:40:00.700,"36.6276,-98.2139","[3505322591, 3505322487, 3505322901, 3500322102, 3500322066, 3500321897, 3500321848, 3500321840, 3505322963, 3500322228, 3500322302, 3500322523, 3500322476, 3500322426, 3500322370, 3500322551, 3500322722, 3500322651, 3500322600, 3504724876, 3500323099, 3500322973, 3500322954, 3500322805, 3500322761, 3505323402, 3504724919]",27,2015-09,2015-09-29,0,shock
us10008pi6,1493940789000,3.1,ml,2.0,"7 km SE of Meridian, Oklahoma",reviewed,35.7936,-97.1923,5.502000000000002,2017-05-04 23:33:09.000,"35.7936,-97.1923","[3508102053, 3508121324, 3508123907, 3508124016, 3508123785, 3508123734, 3508123361, 3508123344, 3508123291, 3508123432, 3508123433, 3508123459, 3508123495, 3508123707, 3508123680, 3508123655, 3508123640, 3508123631, 3508323652, 3508323634, 3508323592, 3508323589, 3508323704, 3508323586, 3508323524, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3510900109, 3510920163, 3510921577, 3510922171, 3511920381, 3511923717, 3511923700, 3511923684, 3510922351, 3508324032, 3508124145]",43,2017-05,2017-05-04,0,shock
us200082ik,1482136189300,3.1,ml,2.0,"9 km SW of Waynoka, Oklahoma",reviewed,36.5359,-98.9646,5.638,2016-12-19 08:29:49.300,"36.5359,-98.9646","[3515323010, 3515124098]",2,2016-12,2016-12-19,0,shock
usc000per5,1397153924100,3.1,ml,,"4 km E of Morrison, Oklahoma",reviewed,36.2889,-96.9539,8.621,2014-04-10 18:18:44.100,"36.2889,-96.9539","[3511700179, 3511704379, 3511701087, 3511922941, 3511722524, 3511723400, 3511723372, 3511722902, 3511722733, 3511722662, 3511722656, 3511722565, 3511722558, 3511723371, 3511723382, 3511923895, 3511723499, 3511723470, 3511723458, 3511723454, 3510324277, 3510324337, 3510324339, 3510324349, 3511923970, 3511923977, 3511923981, 3511923982, 3511924009, 3511924033, 3511924035, 3511924041, 3511924063, 3510324450, 3510324639, 3510324594, 3511924150, 3511723581, 3511723624]",39,2014-04,2014-04-10,0,shock
usb000slxz,1413263161300,3.1,ml,2.9,"7 km S of Guthrie, Oklahoma",reviewed,35.813,-97.4106,3.158,2014-10-14 05:06:01.300,"35.813,-97.4106","[3508323652, 3508323634, 3508323589, 3508323458, 3508323772, 3508323943, 3510900109, 3510920163, 3510921994, 3508323421, 3508324026, 3508323995, 3508324032, 3508324112, 3508324290, 3508324160, 3510922126]",17,2014-10,2014-10-14,0,shock
usb000l92p,1385968912620,3.1,ml,,"7 km SW of Arcadia, Oklahoma",reviewed,35.611,-97.378,9.01,2013-12-02 07:21:52.620,"35.611,-97.37799999999999","[3510920077, 3510900109, 3510920163, 3510921577, 3510921994, 3510920193, 3510935998, 3510937682, 3510937654, 3510922351, 3510922387, 3508324032, 3510922126]",13,2013-12,2013-12-02,0,shock
usp000jbfu,1322394746000,3.1,ml,3.5,"4 km WSW of Fallis, Oklahoma",reviewed,35.728,-97.166,5.0,2011-11-27 11:52:26.000,"35.728,-97.166","[3508102053, 3508101877, 3508121324, 3508123923, 3508123909, 3508123907, 3508124016, 3508123857, 3508123845, 3508123832, 3508123785, 3508124052, 3508123734, 3508123361, 3508123344, 3508123291, 3508123432, 3508123433, 3508123459, 3508123495, 3508123707, 3508123680, 3508123640, 3508123631, 3508323652, 3508323634, 3508323592, 3508323589, 3508323524, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3510900109, 3510920163, 3510921577, 3510922171, 3510922351, 3508124145]",41,2011-11,2011-11-27,0,shock
usp000jhs0,1334232604000,3.1,mblg,4.0,"9 km WNW of Prague, Oklahoma",reviewed,35.523,-96.774,5.0,2012-04-12 12:10:04.000,"35.523,-96.774","[3508123975, 3508123875, 3508123856, 3508123681, 3508123621, 3508123499, 3513324298, 3513324463, 3513324515, 3513324535, 3513324751, 3513324660, 3510723280, 3510723103, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523612, 3512523558, 3508124092, 3508124112, 3508123802, 3508124143, 3508124191]",28,2012-04,2012-04-12,0,shock
usc000lvld,1388668772000,3.1,ml,2.6,"5 km ESE of Orlando, Oklahoma",reviewed,36.1226,-97.3227,5.0,2014-01-02 13:19:32.000,"36.1226,-97.3227","[3508323957, 3508322776, 3510322731, 3511923858, 3511923740, 3511901017, 3511923904, 3508323988, 3508323993, 3508324008, 3508324009, 3508323968, 3510324277, 3510324314, 3510324315, 3510324378, 3504724668, 3508324049, 3508324166, 3508324095, 3508324069, 3511923968, 3511923986, 3511924011, 3511924012, 3510324455, 3510324497, 3510324531, 3510324542, 3508324300, 3508324270, 3508324172, 3510324615, 3510324610, 3511924319, 3511924274, 3511924220, 3511924149]",38,2014-01,2014-01-02,0,shock
us20007fa8,1476860789400,3.1,ml,,"8 km WSW of Helena, Oklahoma",reviewed,36.5225,-98.3547,6.5870000000000015,2016-10-19 07:06:29.400,"36.5225,-98.3547","[3509321030, 3500322102, 3500322066, 3500321931, 3500321840, 3515121599, 3500322302, 3500322523, 3500322476, 3500322548, 3500322954, 3500322805]",12,2016-10,2016-10-19,0,parent
usb000s3kl,1408293307700,3.1,ml,1.0,"5 km SE of Wakita, Oklahoma",reviewed,36.8527,-97.8712,4.808,2014-08-17 16:35:07.700,"36.8527,-97.8712","[3505322795, 3505322791, 3505322786, 3505322764, 3505322763, 3505322796, 3505322722, 3505322799, 3505322844, 3505322836, 3505322835, 3505322820, 3505322073, 3505321839, 3505322926, 3505322928, 3505322933, 3505322940, 3505322947, 3505322949, 3505322959, 3505322987, 3505322992, 3505322996, 3505322923, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323085, 3505323115, 3505322892, 3505323253, 3505323252, 3505323245, 3505323364, 3505323220, 3505323417]",39,2014-08,2014-08-17,0,shock
usb000snb9,1413535777800,3.1,ml,2.0,"5 km NNW of Quinlan, Oklahoma",reviewed,36.5042,-99.0668,7.754,2014-10-17 08:49:37.800,"36.5042,-99.0668",[3515323010],1,2014-10,2014-10-17,0,shock
usb000rseb,1405186467600,3.1,ml,2.7,"7 km WNW of Meridian, Oklahoma",reviewed,35.85800000000001,-97.3253,4.997,2014-07-12 17:34:27.600,"35.858000000000004,-97.3253","[3508121324, 3508123680, 3508123631, 3508323652, 3508323634, 3508323589, 3508323704, 3508323586, 3508323524, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3510920163, 3510921994, 3511920381, 3511923717, 3511923700, 3508323993, 3508324032, 3508324112, 3508324290, 3508324172, 3508324160, 3510922126, 3511924220]",29,2014-07,2014-07-12,0,shock
usc000mr0g,1392423552990,3.1,ml,3.8,"11 km SE of Cedar Valley, Oklahoma",reviewed,35.7818,-97.4807,5.0,2014-02-15 00:19:12.990,"35.7818,-97.4807","[3508323772, 3508323910, 3508323943, 3501723786, 3510900109, 3510920163, 3510921994, 3508324011, 3508323421, 3510922387, 3508324026, 3508323995, 3508324032, 3508324112, 3508324290, 3508324160, 3510922126]",17,2014-02,2014-02-15,0,shock
usp000jmqr,1339627472000,3.1,ml,4.1,"3 km SSW of Prague, Oklahoma",reviewed,35.46,-96.7,3.0,2012-06-13 22:44:32.000,"35.46,-96.7","[3508123875, 3508123499, 3513321010, 3513322599, 3513322199, 3513321714, 3513324281, 3513324255, 3513324298, 3513324484, 3513324463, 3513324334, 3513324386, 3513324515, 3513324535, 3513324555, 3513324859, 3513324785, 3513324751, 3513324692, 3513324660, 3510723280, 3510723103, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523612, 3512523558, 3508124092, 3510723456, 3513324261]",35,2012-06,2012-06-13,0,parent
us100077hu,1479083400900,3.1,ml,,"16 km SSE of Waynoka, Oklahoma",reviewed,36.454,-98.7935,6.24,2016-11-14 00:30:00.900,"36.454,-98.7935","[3509323212, 3515123752]",2,2016-11,2016-11-14,0,shock
usc000pjw7,1397481478600,3.1,ml,3.8,"12 km SE of Cedar Valley, Oklahoma",reviewed,35.7751,-97.4839,7.45,2014-04-14 13:17:58.600,"35.7751,-97.4839","[3508323772, 3508323910, 3508323943, 3501723786, 3510900109, 3510920163, 3510921994, 3508323421, 3510922387, 3508324026, 3508323995, 3508324032, 3508324112, 3508324290, 3508324160, 3510922126]",16,2014-04,2014-04-14,0,shock
usb000s3k8,1408291145600,3.1,mwr,4.0,"5 km ESE of Wakita, Oklahoma",reviewed,36.8584,-97.8714,5.0,2014-08-17 15:59:05.600,"36.8584,-97.8714","[3505322795, 3505322791, 3505322786, 3505322764, 3505322763, 3505322796, 3505322722, 3505322799, 3505322844, 3505322836, 3505322835, 3505322820, 3505322073, 3505321839, 3505322926, 3505322928, 3505322933, 3505322940, 3505322947, 3505322949, 3505322959, 3505322987, 3505322992, 3505322996, 3505322923, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323085, 3505323115, 3505322892, 3505323253, 3505323252, 3505323245, 3505323364, 3505323220, 3505323417]",39,2014-08,2014-08-17,0,shock
us10008wsx,1496214227800,3.1,mwr,3.4,"9 km NW of Pawnee, Oklahoma",reviewed,36.4032,-96.8796,5.0,2017-05-31 07:03:47.800,"36.4032,-96.8796","[3511700179, 3511704379, 3511720132, 3511701087, 3510324285, 3511722524, 3511723372, 3511722902, 3511722733, 3511722662, 3511722656, 3511722565, 3511722558, 3511723371, 3511723382, 3511723499, 3511723470, 3511723458, 3511723449, 3511723454, 3510324349, 3511924063, 3511723446, 3510324450, 3510324435, 3511723581, 3511723624]",27,2017-05,2017-05-31,0,shock
us10008i3d,1492336624100,3.1,ml,,"7 km NNW of Orlando, Oklahoma",reviewed,36.2071,-97.4255,6.468,2017-04-16 09:57:04.100,"36.2071,-97.4255","[3504724485, 3508323957, 3508322776, 3510322731, 3504724590, 3511923904, 3508323988, 3508324008, 3508324009, 3508323968, 3510324314, 3510324315, 3510324378, 3504724620, 3504724621, 3504724622, 3504724668, 3504724579, 3508324049, 3508324166, 3508324122, 3508324095, 3508324069, 3511923968, 3511924011, 3510324455, 3510324542, 3504724848, 3504724818, 3504724761, 3504724729, 3508324300, 3508324185, 3510324615, 3510324610, 3511924319]",36,2017-04,2017-04-16,0,shock
